participantId,name,season,ageGroup,gender,group,canonicalClubId,identityStatus,aliases,sources
tournament-team-2026-16u-boys-3rd-ag-p,3rd ag_P-,2026,16U,Boys,16U Boys,,tournament_only_team,3rd ag_P-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-3rd-ag-r,3rd ag_R-,2026,16U,Boys,16U Boys,,tournament_only_team,3rd ag_R-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-3rd-ag-s,3rd ag_S-,2026,16U,Boys,16U Boys,,tournament_only_team,3rd ag_S-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-3rd-ag-t,3rd ag_T-,2026,16U,Boys,16U Boys,,tournament_only_team,3rd ag_T-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-3rd-ag-u,3rd ag_U-,2026,16U,Boys,16U Boys,,tournament_only_team,3rd ag_U-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-3rd-bz-m,3rd bz_M-,2026,16U,Boys,16U Boys,,tournament_only_team,3rd bz_M-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-3rd-bz-n,3rd bz_N-,2026,16U,Boys,16U Boys,,tournament_only_team,3rd bz_N-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-3rd-bz-o,3rd bz_O-,2026,16U,Boys,16U Boys,,tournament_only_team,3rd bz_O-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-3rd-bz-p,3rd bz_P-,2026,16U,Boys,16U Boys,,tournament_only_team,3rd bz_P-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-3rd-bz-r,3rd bz_R-,2026,16U,Boys,16U Boys,,tournament_only_team,3rd bz_R-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-3rd-bz-s,3rd bz_S-,2026,16U,Boys,16U Boys,,tournament_only_team,3rd bz_S-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-3rd-bz-t,3rd bz_T-,2026,16U,Boys,16U Boys,,tournament_only_team,3rd bz_T-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-3rd-bz-u,3rd bz_U-,2026,16U,Boys,16U Boys,,tournament_only_team,3rd bz_U-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-3rd-cu-m,3rd cu_M-,2026,16U,Boys,16U Boys,,tournament_only_team,3rd cu_M-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-3rd-cu-n,3rd cu_N-,2026,16U,Boys,16U Boys,,tournament_only_team,3rd cu_N-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-3rd-cu-o,3rd cu_O-,2026,16U,Boys,16U Boys,,tournament_only_team,3rd cu_O-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-3rd-cu-p,3rd cu_P-,2026,16U,Boys,16U Boys,,tournament_only_team,3rd cu_P-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-3rd-cu-r,3rd cu_R-,2026,16U,Boys,16U Boys,,tournament_only_team,3rd cu_R-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-3rd-cu-s,3rd cu_S-,2026,16U,Boys,16U Boys,,tournament_only_team,3rd cu_S-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-3rd-cu-t,3rd cu_T-,2026,16U,Boys,16U Boys,,tournament_only_team,3rd cu_T-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-3rd-cu-u,3rd cu_U-,2026,16U,Boys,16U Boys,,tournament_only_team,3rd cu_U-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-3rd-ni-m,3rd ni_M-,2026,16U,Boys,16U Boys,,tournament_only_team,3rd ni_M-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-3rd-ni-n,3rd ni_N-,2026,16U,Boys,16U Boys,,tournament_only_team,3rd ni_N-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-3rd-ni-o,3rd ni_O-,2026,16U,Boys,16U Boys,,tournament_only_team,3rd ni_O-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-3rd-ni-p,3rd ni_P-,2026,16U,Boys,16U Boys,,tournament_only_team,3rd ni_P-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-3rd-ni-r,3rd ni_R-,2026,16U,Boys,16U Boys,,tournament_only_team,3rd ni_R-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-3rd-ni-s,3rd ni_S-,2026,16U,Boys,16U Boys,,tournament_only_team,3rd ni_S-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-3rd-ni-t,3rd ni_T-,2026,16U,Boys,16U Boys,,tournament_only_team,3rd ni_T-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-3rd-ni-u,3rd ni_U-,2026,16U,Boys,16U Boys,,tournament_only_team,3rd ni_U-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-680-blue,680 BLUE,2026,16U,Boys,16U Boys,,tournament_only_team,19-680 BLUE | 680 BLUE,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-680-red,680 RED,2026,16U,Boys,16U Boys,,tournament_only_team,17-680 RED | 680 RED,2026-jo-weekend-2|16u-boys-championship
tournament-team-2026-16u-boys-808,808,2026,16U,Boys,16U Boys,,tournament_only_team,48-808 | 808,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-99-alliance,99 ALLIANCE,2026,16U,Boys,16U Boys,,tournament_only_team,28-99 ALLIANCE | 99 ALLIANCE,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-alameda,ALAMEDA,2026,16U,Boys,16U Boys,club-alameda,canonical_club_tournament_team,24-ALAMEDA | ALAMEDA,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-american-river-blue,AMERICAN RIVER BLUE,2026,16U,Boys,16U Boys,,tournament_only_team,32-AMERICAN RIVER BLUE | AMERICAN RIVER BLUE,2026-jo-weekend-2|16u-boys-championship
tournament-team-2026-16u-boys-american-river-gold,AMERICAN RIVER GOLD,2026,16U,Boys,16U Boys,,tournament_only_team,11-AMERICAN RIVER GOLD | AMERICAN RIVER GOLD,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-barcelona-lions,BARCELONA LIONS,2026,16U,Boys,16U Boys,,tournament_only_team,48-BARCELONA LIONS | BARCELONA LIONS,2026-jo-weekend-2|16u-boys-championship
tournament-team-2026-16u-boys-berkeley,BERKELEY,2026,16U,Boys,16U Boys,,tournament_only_team,10-BERKELEY | BERKELEY,2026-jo-weekend-2|16u-boys-championship
tournament-team-2026-16u-boys-blue-crush,BLUE CRUSH,2026,16U,Boys,16U Boys,,tournament_only_team,33-BLUE CRUSH | BLUE CRUSH,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-brooklyn-hustle,BROOKLYN HUSTLE,2026,16U,Boys,16U Boys,,tournament_only_team,37-BROOKLYN HUSTLE | BROOKLYN HUSTLE,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-capital,CAPITAL,2026,16U,Boys,16U Boys,,tournament_only_team,26-CAPITAL | CAPITAL,2026-jo-weekend-2|16u-boys-championship
tournament-team-2026-16u-boys-carlsbad-a,CARLSBAD A,2026,16U,Boys,16U Boys,,tournament_only_team,1-CARLSBAD A | CARLSBAD A,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-carmel,CARMEL,2026,16U,Boys,16U Boys,,tournament_only_team,3-CARMEL | CARMEL,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-cc-united-black,CC UNITED BLACK,2026,16U,Boys,16U Boys,,tournament_only_team,15-CC UNITED BLACK | CC UNITED BLACK,2026-jo-weekend-2|16u-boys-championship
tournament-team-2026-16u-boys-cc-united-blue-b,CC UNITED BLUE B,2026,16U,Boys,16U Boys,,tournament_only_team,38-CC UNITED BLUE B | CC UNITED BLUE B,2026-jo-weekend-2|16u-boys-championship
tournament-team-2026-16u-boys-cc-united-red,CC UNITED RED,2026,16U,Boys,16U Boys,,tournament_only_team,34-CC UNITED RED | CC UNITED RED,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-ccu-white,CCU WHITE,2026,16U,Boys,16U Boys,,tournament_only_team,24-CCU WHITE | CCU WHITE,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-central-valley-united,CENTRAL VALLEY UNITED,2026,16U,Boys,16U Boys,,tournament_only_team,21-CENTRAL VALLEY UNITED | CENTRAL VALLEY UNITED,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-chawp-blue,CHAWP BLUE,2026,16U,Boys,16U Boys,,tournament_only_team,16-CHAWP BLUE | CHAWP BLUE,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-chawp-white,CHAWP WHITE,2026,16U,Boys,16U Boys,,tournament_only_team,4-CHAWP WHITE | CHAWP WHITE,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-chicago-park,CHICAGO PARK,2026,16U,Boys,16U Boys,,tournament_only_team,42-CHICAGO PARK | CHICAGO PARK,2026-jo-weekend-2|16u-boys-championship
tournament-team-2026-16u-boys-chula-vista-premier,CHULA VISTA PREMIER,2026,16U,Boys,16U Boys,,tournament_only_team,39-CHULA VISTA PREMIER | CHULA VISTA PREMIER,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-clovis-a,CLOVIS A,2026,16U,Boys,16U Boys,,tournament_only_team,31-CLOVIS A | CLOVIS A,2026-jo-weekend-2|16u-boys-championship
tournament-team-2026-16u-boys-clovis-b,CLOVIS B,2026,16U,Boys,16U Boys,,tournament_only_team,35-CLOVIS B | CLOVIS B,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-clovis-red,CLOVIS RED,2026,16U,Boys,16U Boys,club-clovis-red,canonical_club_tournament_team,41-CLOVIS RED | CLOVIS RED,2026-jo-weekend-2|16u-boys-championship
tournament-team-2026-16u-boys-corona-del-mar,CORONA DEL MAR,2026,16U,Boys,16U Boys,,tournament_only_team,9-CORONA DEL MAR | CORONA DEL MAR,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-davis,DAVIS,2026,16U,Boys,16U Boys,club-davis,canonical_club_tournament_team,22-DAVIS | DAVIS,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-davis-white,DAVIS WHITE,2026,16U,Boys,16U Boys,,tournament_only_team,27-DAVIS WHITE | DAVIS WHITE,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-diablo-alliance,DIABLO ALLIANCE,2026,16U,Boys,16U Boys,club-diablo-alliance,canonical_club_tournament_team,13-DIABLO ALLIANCE | DIABLO ALLIANCE,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-eca-a,ECA A,2026,16U,Boys,16U Boys,,tournament_only_team,7-ECA A | ECA A,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-eca-b,ECA B,2026,16U,Boys,16U Boys,,tournament_only_team,27-ECA B | ECA B,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-elmhurst,ELMHURST,2026,16U,Boys,16U Boys,,tournament_only_team,45-ELMHURST | ELMHURST,2026-jo-weekend-2|16u-boys-championship
tournament-team-2026-16u-boys-foothill-red,FOOTHILL RED,2026,16U,Boys,16U Boys,,tournament_only_team,20-FOOTHILL RED | FOOTHILL RED,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-great-lakes-aquatics,GREAT LAKES AQUATICS,2026,16U,Boys,16U Boys,,tournament_only_team,32-GREAT LAKES AQUATICS | GREAT LAKES AQUATICS,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-greenwich-blue,GREENWICH BLUE,2026,16U,Boys,16U Boys,,tournament_only_team,13-GREENWICH BLUE | GREENWICH BLUE,2026-jo-weekend-2|16u-boys-championship
tournament-team-2026-16u-boys-greenwich-white,GREENWICH WHITE,2026,16U,Boys,16U Boys,,tournament_only_team,23-GREENWICH WHITE | GREENWICH WHITE,2026-jo-weekend-2|16u-boys-championship
tournament-team-2026-16u-boys-honolulu-a,HONOLULU A,2026,16U,Boys,16U Boys,,tournament_only_team,33-HONOLULU A | HONOLULU A,2026-jo-weekend-2|16u-boys-championship
tournament-team-2026-16u-boys-honolulu-b,HONOLULU B,2026,16U,Boys,16U Boys,,tournament_only_team,47-HONOLULU B | HONOLULU B,2026-jo-weekend-2|16u-boys-championship
tournament-team-2026-16u-boys-innis-arden,INNIS ARDEN,2026,16U,Boys,16U Boys,club-innis-arden,canonical_club_tournament_team,44-INNIS ARDEN | INNIS ARDEN,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-kearns,KEARNS,2026,16U,Boys,16U Boys,,tournament_only_team,4-KEARNS | KEARNS,2026-jo-weekend-2|16u-boys-championship
tournament-team-2026-16u-boys-kern-premier,KERN PREMIER,2026,16U,Boys,16U Boys,,tournament_only_team,44-KERN PREMIER | KERN PREMIER,2026-jo-weekend-2|16u-boys-championship
tournament-team-2026-16u-boys-la-jolla-united-b,LA JOLLA UNITED B,2026,16U,Boys,16U Boys,,tournament_only_team,18-LA JOLLA UNITED B | LA JOLLA UNITED B,2026-jo-weekend-2|16u-boys-championship
tournament-team-2026-16u-boys-la-jolla-united-black,LA JOLLA UNITED BLACK,2026,16U,Boys,16U Boys,,tournament_only_team,2-LA JOLLA UNITED BLACK | LA JOLLA UNITED BLACK,2026-jo-weekend-2|16u-boys-championship
tournament-team-2026-16u-boys-la-jolla-united-c,LA JOLLA UNITED C,2026,16U,Boys,16U Boys,,tournament_only_team,16-LA JOLLA UNITED C | LA JOLLA UNITED C,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-lb-shore-black,LB SHORE BLACK,2026,16U,Boys,16U Boys,,tournament_only_team,13-LB SHORE BLACK | LB SHORE BLACK,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-lb-shore-red,LB SHORE RED,2026,16U,Boys,16U Boys,,tournament_only_team,30-LB SHORE RED | LB SHORE RED,2026-jo-weekend-2|16u-boys-championship
tournament-team-2026-16u-boys-lokahi,LOKAHI,2026,16U,Boys,16U Boys,,tournament_only_team,45-LOKAHI | LOKAHI,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-longhorn,LONGHORN,2026,16U,Boys,16U Boys,,tournament_only_team,37-LONGHORN | LONGHORN,2026-jo-weekend-2|16u-boys-championship
tournament-team-2026-16u-boys-lowpo,LOWPO,2026,16U,Boys,16U Boys,club-lowpo,canonical_club_tournament_team,30-LOWPO | LOWPO,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-loyola,LOYOLA,2026,16U,Boys,16U Boys,,tournament_only_team,36-LOYOLA | LOYOLA,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-lyons-aquatics,LYONS AQUATICS,2026,16U,Boys,16U Boys,,tournament_only_team,43-LYONS AQUATICS | LYONS AQUATICS,2026-jo-weekend-2|16u-boys-championship
tournament-team-2026-16u-boys-mavericks,MAVERICKS,2026,16U,Boys,16U Boys,club-mavericks,canonical_club_tournament_team,42-MAVERICKS | MAVERICKS,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-mesa,MESA,2026,16U,Boys,16U Boys,,tournament_only_team,43-MESA | MESA,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-miami-riptides,MIAMI RIPTIDES,2026,16U,Boys,16U Boys,,tournament_only_team,39-MIAMI RIPTIDES | MIAMI RIPTIDES,2026-jo-weekend-2|16u-boys-championship
tournament-team-2026-16u-boys-narrows,NARROWS,2026,16U,Boys,16U Boys,,tournament_only_team,36-NARROWS | NARROWS,2026-jo-weekend-2|16u-boys-championship
tournament-team-2026-16u-boys-navy,NAVY,2026,16U,Boys,16U Boys,,tournament_only_team,20-NAVY | NAVY,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-new-trier,NEW TRIER,2026,16U,Boys,16U Boys,,tournament_only_team,47-NEW TRIER | NEW TRIER,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-newberg,NEWBERG,2026,16U,Boys,16U Boys,,tournament_only_team,38-NEWBERG | NEWBERG,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-newport-beach-blue,NEWPORT BEACH BLUE,2026,16U,Boys,16U Boys,,tournament_only_team,6-NEWPORT BEACH BLUE | NEWPORT BEACH BLUE,2026-jo-weekend-2|16u-boys-championship
tournament-team-2026-16u-boys-newport-beach-white,NEWPORT BEACH WHITE,2026,16U,Boys,16U Boys,,tournament_only_team,22-NEWPORT BEACH WHITE | NEWPORT BEACH WHITE,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-nipc,NIPC,2026,16U,Boys,16U Boys,,tournament_only_team,46-NIPC | NIPC,2026-jo-weekend-2|16u-boys-championship
tournament-team-2026-16u-boys-norcal-black,NORCAL BLACK,2026,16U,Boys,16U Boys,,tournament_only_team,6-NORCAL BLACK | NORCAL BLACK,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-norcal-teal,NORCAL TEAL,2026,16U,Boys,16U Boys,,tournament_only_team,9-NORCAL TEAL | NORCAL TEAL,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-northwest,NORTHWEST,2026,16U,Boys,16U Boys,club-northwest,canonical_club_tournament_team,34-NORTHWEST | NORTHWEST,2026-jo-weekend-2|16u-boys-championship
tournament-team-2026-16u-boys-nwc,NWC,2026,16U,Boys,16U Boys,,tournament_only_team,32-NWC | NWC,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-ocwpc,OCWPC,2026,16U,Boys,16U Boys,club-ocwpc,canonical_club_tournament_team,36-OCWPC | OCWPC,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-orwp,ORWP,2026,16U,Boys,16U Boys,club-orwp,canonical_club_tournament_team,3-ORWP | ORWP,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-palos-verdes-black,PALOS VERDES BLACK,2026,16U,Boys,16U Boys,,tournament_only_team,11-PALOS VERDES BLACK | PALOS VERDES BLACK,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-palos-verdes-blue,PALOS VERDES BLUE,2026,16U,Boys,16U Boys,,tournament_only_team,42-PALOS VERDES BLUE | PALOS VERDES BLUE,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-patriot-navy,PATRIOT NAVY,2026,16U,Boys,16U Boys,,tournament_only_team,16-PATRIOT NAVY | PATRIOT NAVY,2026-jo-weekend-2|16u-boys-championship
tournament-team-2026-16u-boys-pegasus-blue,PEGASUS BLUE,2026,16U,Boys,16U Boys,,tournament_only_team,40-PEGASUS BLUE | PEGASUS BLUE,2026-jo-weekend-2|16u-boys-championship
tournament-team-2026-16u-boys-praetorian-black,PRAETORIAN BLACK,2026,16U,Boys,16U Boys,,tournament_only_team,26-PRAETORIAN BLACK | PRAETORIAN BLACK,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-praetorian-white,PRAETORIAN WHITE,2026,16U,Boys,16U Boys,,tournament_only_team,26-PRAETORIAN WHITE | PRAETORIAN WHITE,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-princeton,PRINCETON,2026,16U,Boys,16U Boys,,tournament_only_team,21-PRINCETON | PRINCETON,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-puget-sound,PUGET SOUND,2026,16U,Boys,16U Boys,,tournament_only_team,38-PUGET SOUND | PUGET SOUND,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-punahou,PUNAHOU,2026,16U,Boys,16U Boys,,tournament_only_team,46-PUNAHOU | PUNAHOU,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-rain-city,RAIN CITY,2026,16U,Boys,16U Boys,,tournament_only_team,41-RAIN CITY | RAIN CITY,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-rise,RISE,2026,16U,Boys,16U Boys,,tournament_only_team,40-RISE | RISE,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-rose-bowl-red,ROSE BOWL RED,2026,16U,Boys,16U Boys,,tournament_only_team,27-ROSE BOWL RED | ROSE BOWL RED,2026-jo-weekend-2|16u-boys-championship
tournament-team-2026-16u-boys-sacramento-black,SACRAMENTO BLACK,2026,16U,Boys,16U Boys,,tournament_only_team,17-SACRAMENTO BLACK | SACRAMENTO BLACK,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-san-clemente-red,SAN CLEMENTE RED,2026,16U,Boys,16U Boys,club-san-clemente-red,canonical_club_tournament_team,5-SAN CLEMENTE RED | SAN CLEMENTE RED,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-san-joe-express-gold,SAN JOE EXPRESS GOLD,2026,16U,Boys,16U Boys,,tournament_only_team,28-SAN JOE EXPRESS GOLD | SAN JOE EXPRESS GOLD,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-san-jose-express-blue,SAN JOSE EXPRESS BLUE,2026,16U,Boys,16U Boys,,tournament_only_team,34-SAN JOSE EXPRESS BLUE | SAN JOSE EXPRESS BLUE,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-san-jose-foundation,SAN JOSE FOUNDATION,2026,16U,Boys,16U Boys,,tournament_only_team,24-SAN JOSE FOUNDATION | SAN JOSE FOUNDATION,2026-jo-weekend-2|16u-boys-championship
tournament-team-2026-16u-boys-san-jose-foundation-b,SAN JOSE FOUNDATION B,2026,16U,Boys,16U Boys,,tournament_only_team,6-SAN JOSE FOUNDATION B | SAN JOSE FOUNDATION B,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-sand-canyon-black,SAND CANYON BLACK,2026,16U,Boys,16U Boys,,tournament_only_team,25-SAND CANYON BLACK | SAND CANYON BLACK,2026-jo-weekend-2|16u-boys-championship
tournament-team-2026-16u-boys-sand-canyon-red,SAND CANYON RED,2026,16U,Boys,16U Boys,,tournament_only_team,40-SAND CANYON RED | SAND CANYON RED,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-santa-barbara-wpc-b,SANTA BARBARA WPC B,2026,16U,Boys,16U Boys,,tournament_only_team,25-SANTA BARBARA WPC B | SANTA BARBARA WPC B,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-santa-cruz-b,SANTA CRUZ B,2026,16U,Boys,16U Boys,,tournament_only_team,46-SANTA CRUZ B | SANTA CRUZ B,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-sd-shores-black,SD SHORES BLACK,2026,16U,Boys,16U Boys,,tournament_only_team,1-SD SHORES BLACK | SD SHORES BLACK,2026-jo-weekend-2|16u-boys-championship
tournament-team-2026-16u-boys-sd-shores-white,SD SHORES WHITE,2026,16U,Boys,16U Boys,,tournament_only_team,31-SD SHORES WHITE | SD SHORES WHITE,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-shaq-blue,SHAQ BLUE,2026,16U,Boys,16U Boys,,tournament_only_team,8-SHAQ BLUE | SHAQ BLUE,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-sharks,SHARKS,2026,16U,Boys,16U Boys,club-sharks,canonical_club_tournament_team,31-SHARKS | SHARKS,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-slap,SLAP,2026,16U,Boys,16U Boys,,tournament_only_team,45-SLAP | SLAP,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-smac,SMAC,2026,16U,Boys,16U Boys,club-smac,canonical_club_tournament_team,8-SMAC | SMAC,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-south-coast-red,SOUTH COAST RED,2026,16U,Boys,16U Boys,,tournament_only_team,2-SOUTH COAST RED | SOUTH COAST RED,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-south-coast-white,SOUTH COAST WHITE,2026,16U,Boys,16U Boys,,tournament_only_team,1-SOUTH COAST WHITE | SOUTH COAST WHITE,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-sova,SOVA,2026,16U,Boys,16U Boys,,tournament_only_team,43-SOVA | SOVA,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-stanford-black,STANFORD BLACK,2026,16U,Boys,16U Boys,,tournament_only_team,18-STANFORD BLACK | STANFORD BLACK,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-stanford-red,STANFORD RED,2026,16U,Boys,16U Boys,,tournament_only_team,3-STANFORD RED | STANFORD RED,2026-jo-weekend-2|16u-boys-championship
tournament-team-2026-16u-boys-temple-city-yellow,TEMPLE CITY YELLOW,2026,16U,Boys,16U Boys,,tournament_only_team,15-TEMPLE CITY YELLOW | TEMPLE CITY YELLOW,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-texas-thunder-black,TEXAS THUNDER BLACK,2026,16U,Boys,16U Boys,,tournament_only_team,22-TEXAS THUNDER BLACK | TEXAS THUNDER BLACK,2026-jo-weekend-2|16u-boys-championship
